"key","status","en_was","en","translation"
"data.trails.caledonia-falls.winterNotes","new","","Muddy sections after rain. High slip risk at river crossings. Wear waterproof boots. Waterfall flow peaks in late winter/spring.","Nach Regen schlammige Abschnitte. Hohe Rutschgefahr an den Flussquerungen. Wasserdichte Stiefel tragen. Der Wasserfall führt im Spätwinter/Frühjahr am meisten Wasser."
"data.trails.caledonia-falls.winterSafety","new","","Slippery rocks near the falls. Stay on the path. Stream can rise quickly after rain; do not attempt in storm conditions. Trail can be muddy; waterproof boots essential.","Rutschige Felsen nahe dem Wasserfall. Auf dem Weg bleiben. Der Bach kann nach Regen schnell steigen; bei Sturm nicht versuchen. Der Weg kann schlammig sein; wasserdichte Stiefel unerlässlich."
"data.trails.cape-aspro.localSecret","new","","Narrow section at start—passable but careful. The combination of cliffs and sea is unforgettable.","Enge Stelle am Anfang — passierbar, aber vorsichtig. Die Kombination aus Klippen und Meer bleibt unvergesslich."
"data.trails.cape-aspro.winterNotes","new","","Ideal in winter. No shade at all. Cloudy days add drama.","Ideal im Winter. Überhaupt kein Schatten. Bewölkte Tage sorgen für Dramatik."
"data.trails.cape-greco.localSecret","new","","Start at Konnos Bay and walk toward the sea caves. The light on the limestone is best in the afternoon. Combine with Konnos for a swim in summer or a coffee in winter.","An der Konnos-Bucht starten und Richtung Meereshöhlen gehen. Das Licht auf dem Kalkstein ist nachmittags am schönsten. Mit Konnos verbinden — im Sommer zum Baden, im Winter auf einen Kaffee."
"data.trails.cape-greco.winterNotes","new","","Ideal winter hike. No snow, mild temps. Good for escaping cold elsewhere.","Ideale Winterwanderung. Kein Schnee, milde Temperaturen. Gut, um der Kälte anderswo zu entkommen."
"data.trails.cape-greco.winterSafety","new","","Ideal winter hike; mild, no snow. Coastal wind can be brisk; bring a layer. Path well-marked.","Ideale Winterwanderung; mild, kein Schnee. Der Küstenwind kann schneidend sein; eine Extraschicht mitnehmen. Der Weg ist gut markiert."
"data.trails.choirokoitia-trail.localSecret","new","","Do the site first, then walk toward the village for context.","Erst die Ausgrabungsstätte, dann Richtung Dorf gehen — für den Zusammenhang."
"data.trails.choirokoitia-trail.winterNotes","new","","Official outside-forest trail. Winter is a good season—cooler and quieter.","Offizieller Weg außerhalb des Waldes. Der Winter ist eine gute Saison — kühler und ruhiger."
"data.trails.chorteri.localSecret","new","","Combine with a mouflon visit at the station before you start—the forest rewards an early start.","Vor dem Start die Mufflons an der Station besuchen — der Wald belohnt den frühen Aufbruch."
"data.trails.chorteri.winterNotes","new","","Cool at elevation. Can be muddy after rain. Forest station café open seasonally.","Kühl in der Höhe. Nach Regen schlammig. Das Café der Forststation öffnet saisonal."
"data.trails.chrysovrysi.localSecret","new","","Fill canteens at Chrysovrysi. End near Amiantos Botanical Garden / Geopark Visitor Centre.","Die Feldflaschen an der Chrysovrysi-Quelle füllen. Nahe dem Botanischen Garten von Amiantos / Geopark-Besucherzentrum enden."
"data.trails.chrysovrysi.winterNotes","new","","Official guide lists March–November. Downhill linear—arrange a lift at Amiantos. Spring water at the start.","Der offizielle Führer nennt März–November. Bergab-Strecke — Mitfahrt in Amiantos organisieren. Quellwasser am Start."
"data.trails.dwarf-oaks.localSecret","new","","Golden oak, black pine. Short and gentle. Ideal for a soft start.","Goldeiche, Schwarzkiefer. Kurz und sanft. Ideal für einen weichen Einstieg."
"data.trails.dwarf-oaks.winterNotes","new","","Often clear. Gentle. Good for families.","Oft klar. Sanft. Gut für Familien."
"data.trails.dymes-pelendri.localSecret","new","","Old mule path feel—quiet Krasochoria connector between villages.","Das Gefühl eines alten Maultierpfads — ein stiller Krasochoria-Verbinder zwischen den Dörfern."
"data.trails.dymes-pelendri.winterNotes","new","","Official outside-forest trail. Winter is a good season—cooler and quieter.","Offizieller Weg außerhalb des Waldes. Der Winter ist eine gute Saison — kühler und ruhiger."
"data.trails.e4-troodos-platres.localSecret","new","","A taste of the full E4. Fit hikers can tag Caledonia Falls as a detour. Platres for post-hike warmth.","Eine Kostprobe des ganzen E4. Fitte Wanderer nehmen den Caledonia-Wasserfall als Abstecher mit. Platres wärmt danach."
"data.trails.e4-troodos-platres.winterNotes","new","","Check conditions; snow possible at elevation. Often clear in December or March.","Bedingungen prüfen; in der Höhe Schnee möglich. Im Dezember oder März oft frei."
"data.trails.ezousa-valley.localSecret","new","","The view from the rock church is the payoff—plan a late-morning start so the valley light opens up.","Der Blick von der Felsenkirche ist die Belohnung — einen späten Vormittagsstart planen, damit sich das Licht im Tal öffnet."
"data.trails.ezousa-valley.winterNotes","new","","Mild Paphos hills. Valley can be muddy after rain. Centre has exhibits and documentaries.","Milde Paphos-Hügel. Das Tal kann nach Regen schlammig sein. Das Zentrum zeigt Ausstellungen und Dokumentationen."
"data.trails.fikardou-archontides.localSecret","new","","Part of the Machairas–Fikardou E4 chain—map the full linear day.","Teil der E4-Kette Machairas–Fikardou — den vollen linearen Tag planen."
"data.trails.fikardou-archontides.winterNotes","new","","Official outside-forest trail. Winter is a good season—cooler and quieter.","Offizieller Weg außerhalb des Waldes. Der Winter ist eine gute Saison — kühler und ruhiger."
"data.trails.germasogeia-kyparissia.localSecret","new","","Krasochoria wineries nearby. Combine with a tasting for a full Limassol day.","Die Krasochoria-Weingüter sind nah. Mit einer Verkostung zu einem vollen Limassol-Tag verbinden."
"data.trails.germasogeia-kyparissia.winterNotes","new","","Cool and pleasant. No shade in sections—winter is ideal.","Kühl und angenehm. Abschnittsweise kein Schatten — der Winter ist ideal."
"data.trails.germasogeia-weir.localSecret","new","","Not the 13 km Kyparissia hike—this is the easy weir peninsula loop.","Nicht die 13-km-Kyparissia-Wanderung — dies ist die leichte Wehr-Halbinselrunde."
"data.trails.germasogeia-weir.winterNotes","new","","Official outside-forest trail. Winter is a good season—cooler and quieter.","Offizieller Weg außerhalb des Waldes. Der Winter ist eine gute Saison — kühler und ruhiger."
"data.trails.gnafkio.localSecret","new","","Start from Kykkos–Tsakistra for steep descent first. Near Gnafkio trailhead is Panthea.","Von Kykkos–Tsakistra starten, dann kommt der steile Abstieg zuerst. Nahe dem Gnafkio-Start liegt Panthea."
"data.trails.gnafkio.winterNotes","new","","Winter brings snow on Troodos. The moss and green are stunning.","Der Winter bringt Schnee auf den Troodos. Das Moos und das Grün sind atemberaubend."
"data.trails.gourri.localSecret","new","","Waterfall at the end—go after rain for best flow.","Wasserfall am Ende — nach Regen hingehen, dann ist der Fluss am schönsten."
"data.trails.gourri.winterNotes","new","","Official outside-forest trail. Winter is a good season—cooler and quieter.","Offizieller Weg außerhalb des Waldes. Der Winter ist eine gute Saison — kühler und ruhiger."
"data.trails.horteri-extended.localSecret","new","","Quieter than Artemis. More than a leg-stretcher. Platres trout rewards.","Ruhiger als Artemis. Mehr als ein Beinevertreten. Die Platres-Forelle belohnt."
"data.trails.horteri-extended.winterNotes","new","","Cool at elevation. Often clear. Platres nearby for warmth.","Kühl in der Höhe. Oft klar. Platres wärmt in der Nähe."
"data.trails.horteri.localSecret","new","","The solitude is the reward. You'll see few people. The forest ridge has moments of pure quiet. Earn your Platres lunch.","Die Einsamkeit ist die Belohnung. Man begegnet kaum jemandem. Der Waldgrat hat Momente reiner Stille. Das Mittagessen in Platres verdienen."
"data.trails.horteri.winterNotes","new","","Snow possible Jan to Mar. Microspikes may be needed. Start early.","Jan.–März Schnee möglich. Microspikes können nötig sein. Früh starten."
"data.trails.horteri.winterSafety","new","","For experienced hikers only. Snow likely Jan to Mar at elevation. Microspikes essential. Tell someone your route. Emergency: 112.","Nur für erfahrene Wanderer. Jan.–März in der Höhe Schnee wahrscheinlich. Microspikes unerlässlich. Jemandem die Route mitteilen. Notruf: 112."
"data.trails.kalevounari.localSecret","new","","Short Limassol escape—pair with Germasogeia Weir for a double loop.","Kurze Limassol-Flucht — mit dem Germasogeia-Wehr zu einer Doppelrunde verbinden."
"data.trails.kalevounari.winterNotes","new","","Official outside-forest trail. Winter is a good season—cooler and quieter.","Offizieller Weg außerhalb des Waldes. Der Winter ist eine gute Saison — kühler und ruhiger."
"data.trails.kalidonia-alt.localSecret","new","","Different path to the same falls. Forest, stream. Platres warms you after.","Ein anderer Weg zu denselben Fällen. Wald, Bach. Platres wärmt danach."
"data.trails.kalidonia-alt.winterNotes","new","","Muddy sections possible. Waterproof boots. Falls reward.","Schlamm möglich. Wasserdichte Stiefel. Der Wasserfall belohnt."
"data.trails.kalopanagiotis-oikos.localSecret","new","","Start at the monastery for frescoes first, then walk toward Oikos.","Am Kloster mit den Fresken beginnen, dann Richtung Oikos gehen."
"data.trails.kalopanagiotis-oikos.winterNotes","new","","Official outside-forest trail. Winter is a good season—cooler and quieter.","Offizieller Weg außerhalb des Waldes. Der Winter ist eine gute Saison — kühler und ruhiger."
"data.trails.kampos-tou-livadiou.localSecret","new","","The Solea Valley view opens up halfway round. Quieter than Artemis and Atalante. Combine with Platres trout tavernas.","Auf halber Runde öffnet sich der Blick ins Solea-Tal. Ruhiger als Artemis und Atalante. Mit den Forellen-Tavernen von Platres verbinden."
"data.trails.kampos-tou-livadiou.winterNotes","new","","Official guide lists March–November as most suitable; often clear when higher trails have snow. Watch forest-road junctions at the start.","Der offizielle Führer nennt März–November; oft schneefrei, wenn höhere Wege Schnee haben. Am Anfang auf die Forststraßen-Abzweige achten."
"data.trails.kannoures-agios-nikolaos.localSecret","new","","Finish at Agios Nikolaos tis Stegis; continue 3 km by road into Kakopetria’s old neighbourhood.","Bei Agios Nikolaos tis Stegis enden; dann 3 km auf der Straße weiter in Kakopetrias alte Nachbarschaft."
"data.trails.kannoures-agios-nikolaos.winterNotes","new","","Official guide lists March–November. Frequent river crossings—high slip risk after rain. Arrange transport at Kakopetria.","Der offizielle Führer nennt März–November. Häufige Flussquerungen — nach Regen hohe Rutschgefahr. Transport in Kakopetria organisieren."
"data.trails.karvounarka.localSecret","new","","Combine with Moutti tis Athasias for the cave. Vavatsinia restaurants for lunch.","Mit Moutti tis Athasias zur Höhle verbinden. Die Restaurants von Vavatsinia fürs Mittagessen."
"data.trails.karvounarka.winterNotes","new","","Winter fog adds atmosphere. Second leg on road—exposed in summer.","Winternebel sorgt für Atmosphäre. Das zweite Teilstück auf der Straße — im Sommer exponiert."
"data.trails.kastrovounos.localSecret","new","","Combine with Millomeris or Platres trout for a soft Troodos half-day.","Mit Millomeris oder Forelle in Platres zu einem sanften halben Troodos-Tag verbinden."
"data.trails.kastrovounos.winterNotes","new","","Official outside-forest trail. Winter is a good season—cooler and quieter.","Offizieller Weg außerhalb des Waldes. Der Winter ist eine gute Saison — kühler und ruhiger."
"data.trails.kavos-trail.localSecret","new","","Less crowded than Cyclops. Pair with Sea Caves–Agioi Anargyroi for a longer coastal day.","Weniger voll als der Zyklopenweg. Mit Meereshöhlen–Agioi Anargyroi zu einem längeren Küstentag verbinden."
"data.trails.kavos-trail.winterNotes","new","","Ideal winter walk. Mild, coastal. Steep rocky cliffs on the south side—stay on path.","Idealer Winterspaziergang. Mild, an der Küste. Steile Felsklippen auf der Südseite — auf dem Weg bleiben."
"data.trails.kionia-profitis-elias.localSecret","new","","Start from Kionia for downhill to Profitis Elias. Arrange car at both ends.","Von Kionia bergab nach Profitis Elias gehen. An beiden Enden ein Auto organisieren."
"data.trails.kionia-profitis-elias.winterNotes","new","","Ideal winter hike. Cool forest. Profitis Elias start needs 5 km dirt road.","Ideale Winterwanderung. Kühler Wald. Der Start bei Profitis Elias erfordert 5 km Schotterstraße."
"data.trails.kionia.localSecret","new","","Solid half-day. Forest and ridges. Platres trout.","Ein solider halber Tag. Wald und Grate. Forelle in Platres."
"data.trails.kionia.winterNotes","new","","Crisp. Check conditions. Platres nearby.","Frisch. Bedingungen prüfen. Platres in der Nähe."
"data.trails.konnoi-cyclops.localSecret","new","","Café and water sports at Konnos. Pair with Agioi Anargyroi loop for a fuller park morning.","Café und Wassersport an der Konnos-Bucht. Mit der Agioi-Anargyroi-Runde zu einem volleren Parkvormittag verbinden."
"data.trails.konnoi-cyclops.winterNotes","new","","Ideal winter walk. Mild, no snow. Year-round per official guide.","Idealer Winterspaziergang. Mild, kein Schnee. Laut offiziellem Führer ganzjährig."
"data.trails.kryos-potamos-loop.localSecret","new","","The stream, the moss, the forest. A gentler taste of the Caledonia valley. Psilo Dendro for trout after.","Der Bach, das Moos, der Wald. Eine sanftere Kostprobe des Caledonia-Tals. Danach Forelle im Psilo Dendro."
"data.trails.kryos-potamos-loop.winterNotes","new","","Muddy after rain. Wear waterproof boots. Winter flow in the stream is strong.","Nach Regen schlammig. Wasserdichte Stiefel tragen. Der Bach führt im Winter viel Wasser."
"data.trails.kykkos-konizi.localSecret","new","","At 5 km, old gravel road—go right at water tank. Left at curve, not right. Very few know this trail.","Bei km 5 alte Schotterstraße — am Wassertank rechts. An der Kurve links, nicht rechts. Nur sehr wenige kennen diesen Weg."
"data.trails.kykkos-konizi.winterNotes","new","","Best in winter. Avoid rain. Snakes less active. Do not go alone.","Am besten im Winter. Regen meiden. Schlangen weniger aktiv. Nicht allein gehen."
"data.trails.kykkos-konizi.winterSafety","new","","Do not hike alone. Snakes possible in warm months. Signal patchy. Tell someone your route.","Nicht allein wandern. In warmen Monaten Schlangen möglich. Empfang lückenhaft. Jemandem die Route mitteilen."
"data.trails.lagoudera-agros.localSecret","new","","Near Panagia tou Araka trailhead—UNESCO churches plus ridge walking.","Nahe dem Startpunkt der Panagia tou Araka — UNESCO-Kirchen plus Gratwandern."
